Date,Region,Orders_Received,Production_Output,Transportation_Time_Days,Defect_Rate,Fuel_Cost_per_Litre,Avg_Delivery_Delay_Days,Total_Cost,Revenue,Profit
2024-02-27,Hyderabad,311,275,2.039,0.02,89.234,2.446,35115.236,62200.0,27084.764
2024-02-28,Mumbai,387,334,2.281,0.038,70.603,1.714,41642.944,77400.0,35757.056
2024-02-28,Delhi,321,275,3.553,0.033,99.564,1.672,34831.823,64200.0,29368.177
2024-02-28,Bangalore,295,262,3.129,0.011,82.296,1.536,33030.848,59000.0,25969.152
2024-02-28,Chennai,367,348,3.287,0.019,88.926,1.973,43635.771,73400.0,29764.229
2024-02-28,Hyderabad,368,325,2.234,0.045,99.957,2.454,41226.484,73600.0,32373.516
2024-02-29,Mumbai,243,218,4.409,0.02,101.563,1.514,27932.677,48600.0,20667.323
2024-02-29,Delhi,315,269,4.797,0.011,75.174,0.592,33327.514,63000.0,29672.486
2024-02-29,Bangalore,274,267,5.717,0.026,89.406,1.759,33813.404,54800.0,20986.596
2024-02-29,Chennai,339,331,6.663,0.049,108.629,2.263,41937.621,67800.0,25862.379
2024-02-29,Hyderabad,231,199,3.847,0.016,97.99,1.894,25807.153,46200.0,20392.847
2024-03-01,Mumbai,346,333,2.889,0.029,77.883,1.453,41465.463,69200.0,27734.537
2024-03-01,Delhi,268,230,6.408,0.016,101.852,1.369,29302.875,53600.0,24297.125
2024-03-01,Bangalore,212,203,3.334,0.022,96.964,1.696,26177.601,42400.0,16222.399
2024-03-01,Chennai,251,223,5.961,0.041,97.583,1.373,28422.316,50200.0,21777.684
2024-03-01,Hyderabad,293,273,3.416,0.039,87.544,2.264,34767.508,58600.0,23832.492
2024-03-02,Mumbai,262,223,3.024,0.016,83.708,1.592,28393.128,52400.0,24006.872
2024-03-02,Delhi,389,356,3.522,0.017,85.225,2.143,44643.733,77800.0,33156.267
2024-03-02,Bangalore,332,303,3.867,0.023,71.486,2.13,38140.042,66400.0,28259.958
2024-03-02,Chennai,345,299,6.628,0.021,101.156,1.083,37433.149,69000.0,31566.851
2024-03-02,Hyderabad,394,356,6.812,0.043,103.104,0.65,44076.08,78800.0,34723.92
2024-03-03,Mumbai,397,373,5.092,0.021,99.917,2.143,46830.808,79400.0,32569.192
2024-03-03,Delhi,302,275,2.249,0.036,90.789,2.089,34952.454,60400.0,25447.546
2024-03-03,Bangalore,336,285,3.998,0.038,101.414,0.89,35659.321,67200.0,31540.679
2024-03-03,Chennai,247,226,5.263,0.04,87.159,2.138,29060.808,49400.0,20339.192
2024-03-03,Hyderabad,349,312,4.467,0.019,76.398,0.796,38602.215,69800.0,31197.785
2024-03-04,Mumbai,330,321,2.334,0.014,86.101,2.247,40504.675,66000.0,25495.325
2024-03-04,Delhi,237,215,5.872,0.017,78.021,1.362,27261.38,47400.0,20138.62
2024-03-04,Bangalore,289,250,5.561,0.014,70.959,1.197,31308.028,57800.0,26491.972
2024-03-04,Chennai,384,361,5.005,0.022,79.692,1.831,45032.539,76800.0,31767.461
2024-03-04,Hyderabad,351,324,4.656,0.049,96.205,1.415,40549.486,70200.0,29650.514
2024-03-05,Mumbai,201,176,6.541,0.011,108.407,1.157,22782.459,40200.0,17417.541
2024-03-05,Delhi,301,277,2.19,0.038,88.368,2.341,35294.287,60200.0,24905.713
2024-03-05,Bangalore,301,275,6.418,0.015,106.746,0.927,34531.04,60200.0,25668.96
2024-03-05,Chennai,370,351,4.948,0.039,106.774,2.052,44213.647,74000.0,29786.353
2024-03-05,Hyderabad,300,289,3.988,0.013,73.761,1.14,35987.533,60000.0,24012.467
2024-03-06,Mumbai,395,376,2.233,0.026,101.433,1.657,46963.069,79000.0,32036.931
2024-03-06,Delhi,385,342,2.739,0.021,106.894,2.325,43271.464,77000.0,33728.536
2024-03-06,Bangalore,384,351,5.628,0.044,107.384,0.602,43494.74,76800.0,33305.26
2024-03-06,Chennai,295,279,3.472,0.046,109.191,1.294,35219.028,59000.0,23780.972
2024-03-06,Hyderabad,221,215,3.139,0.017,83.763,1.028,27151.599,44200.0,17048.401
2024-03-07,Mumbai,268,235,4.933,0.015,79.25,2.294,30139.3,53600.0,23460.7
2024-03-07,Delhi,235,217,5.066,0.046,109.161,1.687,27975.335,47000.0,19024.665
2024-03-07,Bangalore,257,245,6.287,0.035,91.15,2.161,31391.813,51400.0,20008.187
2024-03-07,Chennai,298,255,3.132,0.021,77.646,1.222,31987.511,59600.0,27612.489
2024-03-07,Hyderabad,256,235,5.533,0.024,79.432,0.918,29453.11,51200.0,21746.89
2024-03-08,Mumbai,344,321,5.893,0.01,92.52,1.38,40135.241,68800.0,28664.759
2024-03-08,Delhi,258,227,3.751,0.049,95.725,2.1,29247.087,51600.0,22352.913
2024-03-08,Bangalore,301,267,2.283,0.046,88.687,0.723,33288.347,60200.0,26911.653
2024-03-08,Chennai,385,364,4.778,0.013,85.502,1.039,45054.663,77000.0,31945.337
2024-03-08,Hyderabad,391,336,6.143,0.033,109.948,1.599,42219.095,78200.0,35980.905
2024-03-09,Mumbai,241,229,3.113,0.023,81.192,1.446,29014.885,48200.0,19185.115
2024-03-09,Delhi,267,243,6.71,0.039,74.924,1.379,30598.734,53400.0,22801.266
2024-03-09,Bangalore,338,308,2.922,0.035,99.55,0.616,38263.408,67600.0,29336.592
2024-03-09,Chennai,286,251,2.253,0.026,78.261,0.727,31266.079,57200.0,25933.921
2024-03-09,Hyderabad,265,246,5.586,0.02,92.658,1.857,31375.243,53000.0,21624.757
2024-03-10,Mumbai,279,248,3.866,0.033,73.419,2.195,31591.537,55800.0,24208.463
2024-03-10,Delhi,342,317,5.155,0.016,73.647,1.257,39405.196,68400.0,28994.804
2024-03-10,Bangalore,335,303,5.106,0.035,75.18,1.518,37870.637,67000.0,29129.363
2024-03-10,Chennai,366,333,5.304,0.044,109.488,1.061,41585.248,73200.0,31614.752
2024-03-10,Hyderabad,387,368,5.932,0.011,92.553,1.722,45946.329,77400.0,31453.671
2024-03-11,Mumbai,371,357,2.492,0.016,91.35,1.327,44416.78,74200.0,29783.22
2024-03-11,Delhi,374,321,5.795,0.041,75.239,2.201,40372.994,74800.0,34427.006
2024-03-11,Bangalore,396,379,2.048,0.047,71.437,1.184,46786.283,79200.0,32413.717
2024-03-11,Chennai,244,217,5.325,0.043,104.736,1.706,27940.503,48800.0,20859.497
2024-03-11,Hyderabad,240,219,2.32,0.035,101.984,2.108,28354.057,48000.0,19645.943
2024-03-12,Mumbai,312,283,3.684,0.038,70.974,1.78,35559.709,62400.0,26840.291
2024-03-12,Delhi,359,325,3.953,0.028,109.299,0.985,40585.463,71800.0,31214.537
2024-03-12,Bangalore,315,277,2.04,0.048,95.62,2.22,35306.059,63000.0,27693.941
2024-03-12,Chennai,374,323,4.08,0.049,75.174,1.394,40208.8,74800.0,34591.2
2024-03-12,Hyderabad,234,206,3.615,0.022,84.864,1.971,26553.924,46800.0,20246.076
2024-03-13,Mumbai,258,246,5.467,0.046,88.875,2.233,31525.47,51600.0,20074.53
2024-03-13,Delhi,284,275,2.202,0.018,93.182,2.412,35137.941,56800.0,21662.059
2024-03-13,Bangalore,361,341,6.839,0.038,98.859,1.105,42460.965,72200.0,29739.035
2024-03-13,Chennai,282,265,4.363,0.046,109.273,0.585,33184.996,56400.0,23215.004
2024-03-13,Hyderabad,249,234,5.593,0.03,97.391,1.379,29743.398,49800.0,20056.602
2024-03-14,Mumbai,290,276,5.392,0.03,77.347,1.114,34450.37,58000.0,23549.63
2024-03-14,Delhi,278,254,4.286,0.045,80.946,2.429,32503.752,55600.0,23096.248
2024-03-14,Bangalore,333,310,5.716,0.03,71.746,1.719,38776.925,66600.0,27823.075
2024-03-14,Chennai,270,244,5.683,0.013,75.98,0.576,30327.654,54000.0,23672.346
2024-03-14,Hyderabad,333,313,4.434,0.035,79.081,2.355,39528.207,66600.0,27071.793
2024-03-15,Mumbai,390,374,4.272,0.033,80.049,1.125,46242.834,78000.0,31757.166
2024-03-15,Delhi,303,281,6.329,0.043,105.526,0.969,35259.773,60600.0,25340.227
2024-03-15,Bangalore,265,255,2.135,0.015,93.319,0.505,31785.623,53000.0,21214.377
2024-03-15,Chennai,268,247,2.549,0.042,75.167,1.348,31065.754,53600.0,22534.246
2024-03-15,Hyderabad,387,369,5.084,0.037,100.28,1.141,45853.278,77400.0,31546.722
2024-03-16,Mumbai,295,257,5.875,0.014,95.726,0.87,32232.086,59000.0,26767.914
2024-03-16,Delhi,292,269,2.684,0.014,76.106,0.543,33312.617,58400.0,25087.383
2024-03-16,Bangalore,385,355,2.379,0.037,89.387,1.098,44042.985,77000.0,32957.015
2024-03-16,Chennai,219,194,2.362,0.014,99.656,1.879,25216.006,43800.0,18583.994
2024-03-16,Hyderabad,355,312,2.94,0.04,72.198,1.638,38981.186,71000.0,32018.814
2024-03-17,Mumbai,264,238,3.594,0.037,99.484,1.552,30331.053,52800.0,22468.947
2024-03-17,Delhi,223,192,3.289,0.042,75.034,2.428,25004.268,44600.0,19595.732
2024-03-17,Bangalore,334,323,5.721,0.043,72.393,0.744,39855.734,66800.0,26944.266
2024-03-17,Chennai,362,316,4.026,0.047,107.101,1.182,39581.821,72400.0,32818.179
2024-03-17,Hyderabad,207,181,5.903,0.013,92.253,0.512,22898.466,41400.0,18501.534
2024-03-18,Mumbai,359,346,5.597,0.031,99.764,1.143,43088.935,71800.0,28711.065
2024-03-18,Delhi,393,368,2.613,0.015,75.83,2.473,46154.978,78600.0,32445.022
2024-03-18,Bangalore,396,366,4.059,0.038,103.329,1.515,45710.903,79200.0,33489.097
2024-03-18,Chennai,359,343,6.649,0.034,88.905,1.28,42689.279,71800.0,29110.721
2024-03-18,Hyderabad,285,271,3.241,0.049,99.288,2.231,34628.244,57000.0,22371.756
2024-03-19,Mumbai,294,283,5.859,0.037,79.062,0.873,35187.14,58800.0,23612.86
2024-03-19,Delhi,296,262,5.171,0.046,96.687,1.913,33363.488,59200.0,25836.512
2024-03-19,Bangalore,294,258,6.983,0.039,99.634,1.37,32641.228,58800.0,26158.772
2024-03-19,Chennai,314,295,2.246,0.04,79.295,2.132,37258.761,62800.0,25541.239
2024-03-19,Hyderabad,219,205,4.067,0.018,97.662,2.233,26693.267,43800.0,17106.733
2024-03-20,Mumbai,369,361,4.556,0.047,70.778,0.774,44414.763,73800.0,29385.237
2024-03-20,Delhi,274,247,4.348,0.025,74.079,1.676,31218.839,54800.0,23581.161
2024-03-20,Bangalore,251,235,2.072,0.018,97.221,0.77,29557.187,50200.0,20642.813
2024-03-20,Chennai,233,217,2.717,0.04,104.839,2.426,28301.526,46600.0,18298.474
2024-03-20,Hyderabad,308,266,3.096,0.04,77.429,1.772,33580.337,61600.0,28019.663
2024-03-21,Mumbai,210,180,6.894,0.023,83.089,2.396,23628.805,42000.0,18371.195
2024-03-21,Delhi,246,230,3.202,0.012,84.66,1.267,29080.275,49200.0,20119.725
2024-03-21,Bangalore,249,212,2.041,0.048,78.556,1.421,26936.189,49800.0,22863.811
2024-03-21,Chennai,215,209,5.01,0.016,106.355,0.582,26434.37,43000.0,16565.63
2024-03-21,Hyderabad,377,325,5.753,0.024,97.459,1.488,40718.526,75400.0,34681.474
2024-03-22,Mumbai,350,319,4.652,0.028,88.3,2.096,40210.871,70000.0,29789.129
2024-03-22,Delhi,262,224,5.739,0.036,72.163,1.439,28320.99,52400.0,24079.01
2024-03-22,Bangalore,309,284,2.902,0.03,83.039,2.041,35930.671,61800.0,25869.329
2024-03-22,Chennai,286,262,6.976,0.019,71.935,1.464,32891.541,57200.0,24308.459
2024-03-22,Hyderabad,344,295,5.168,0.036,85.817,1.745,37130.629,68800.0,31669.371
2024-03-23,Mumbai,348,317,4.54,0.032,82.305,0.847,39286.418,69600.0,30313.582
2024-03-23,Delhi,249,217,3.519,0.013,106.726,1.669,27941.855,49800.0,21858.145
2024-03-23,Bangalore,269,241,2.661,0.035,105.652,1.715,30834.153,53800.0,22965.847
2024-03-23,Chennai,344,294,6.842,0.012,104.571,0.963,36807.322,68800.0,31992.678
2024-03-23,Hyderabad,202,173,6.444,0.014,92.138,1.107,22235.12,40400.0,18164.88
2024-03-24,Mumbai,233,208,3.445,0.012,72.574,1.826,26598.654,46600.0,20001.346
2024-03-24,Delhi,296,268,2.885,0.017,89.434,1.38,33744.12,59200.0,25455.88
2024-03-24,Bangalore,210,204,4.054,0.03,109.554,1.413,26282.105,42000.0,15717.895
2024-03-24,Chennai,358,337,4.487,0.017,88.229,1.275,41959.543,71600.0,29640.457
2024-03-24,Hyderabad,264,227,3.598,0.012,109.714,1.687,29180.691,52800.0,23619.309
2024-03-25,Mumbai,266,240,2.631,0.021,84.506,0.814,30052.24,53200.0,23147.76
2024-03-25,Delhi,283,251,6.555,0.033,101.693,2.17,32221.685,56600.0,24378.315
2024-03-25,Bangalore,308,281,4.219,0.042,88.162,1.899,35551.314,61600.0,26048.686
2024-03-25,Chennai,304,281,6.189,0.017,70.659,0.908,34880.399,60800.0,25919.601
2024-03-25,Hyderabad,203,188,5.709,0.038,103.506,1.27,24230.182,40600.0,16369.818
2024-03-26,Mumbai,301,288,3.591,0.044,91.876,1.398,36177.609,60200.0,24022.391
2024-03-26,Delhi,373,329,4.219,0.036,85.022,2.332,41496.223,74600.0,33103.777
2024-03-26,Bangalore,241,231,5.505,0.024,95.432,1.195,29271.634,48200.0,18928.366
2024-03-26,Chennai,251,230,2.61,0.047,79.058,1.467,29124.319,50200.0,21075.681
2024-03-26,Hyderabad,346,302,5.385,0.028,108.605,1.346,37998.938,69200.0,31201.062
2024-03-27,Mumbai,215,187,4.953,0.048,70.599,1.732,24011.793,43000.0,18988.207
2024-03-27,Delhi,254,235,5.045,0.019,94.05,2.347,30314.158,50800.0,20485.842
2024-03-27,Bangalore,282,274,2.867,0.044,96.728,1.021,34357.646,56400.0,22042.354
2024-03-27,Chennai,293,263,2.758,0.025,84.678,2.42,33616.637,58600.0,24983.363
2024-03-27,Hyderabad,343,309,2.139,0.041,105.92,0.503,38390.451,68600.0,30209.549
2024-03-28,Mumbai,338,326,2.131,0.013,108.108,2.394,41398.297,67600.0,26201.703
2024-03-28,Delhi,246,234,6.377,0.048,77.524,1.309,29509.578,49200.0,19690.422
2024-03-28,Bangalore,390,340,3.84,0.045,79.825,1.83,42513.154,78000.0,35486.846
2024-03-28,Chennai,224,218,4.772,0.043,97.921,1.693,27985.666,44800.0,16814.334
2024-03-28,Hyderabad,281,249,2.179,0.017,105.667,1.423,31648.338,56200.0,24551.662
2024-03-29,Mumbai,337,315,3.119,0.038,76.169,0.675,38899.19,67400.0,28500.81
2024-03-29,Delhi,223,215,3.054,0.011,103.682,1.443,27558.517,44600.0,17041.483
2024-03-29,Bangalore,201,192,5.407,0.03,93.415,1.663,24805.877,40200.0,15394.123
2024-03-29,Chennai,200,179,4.151,0.024,82.211,0.613,22608.824,40000.0,17391.176
2024-03-29,Hyderabad,206,195,2.029,0.043,91.857,0.944,24790.459,41200.0,16409.541
2024-03-30,Mumbai,231,206,6.223,0.045,106.538,2.361,26965.649,46200.0,19234.351
2024-03-30,Delhi,226,220,6.22,0.02,84.122,2.02,28251.302,45200.0,16948.698
2024-03-30,Bangalore,260,242,2.112,0.043,101.258,1.93,31017.758,52000.0,20982.242
2024-03-30,Chennai,291,270,3.441,0.03,90.214,1.606,34104.926,58200.0,24095.074
2024-03-30,Hyderabad,223,218,4.532,0.021,107.678,1.662,28067.847,44600.0,16532.153
2024-03-31,Mumbai,263,254,3.444,0.029,92.41,1.591,32199.608,52600.0,20400.392
2024-03-31,Delhi,203,196,4.342,0.027,98.912,2.005,25511.769,40600.0,15088.231
2024-03-31,Bangalore,325,311,3.31,0.03,97.038,2.353,39467.077,65000.0,25532.923
2024-03-31,Chennai,295,280,4.049,0.041,108.962,0.542,34960.838,59000.0,24039.162
2024-03-31,Hyderabad,299,275,6.758,0.04,70.305,2.388,34896.867,59800.0,24903.133
2024-04-01,Mumbai,375,360,5.286,0.01,77.711,1.2,44576.986,75000.0,30423.014
2024-04-01,Delhi,232,200,6.019,0.039,70.775,1.305,25360.398,46400.0,21039.602
2024-04-01,Bangalore,201,195,5.763,0.025,83.276,0.932,24698.596,40200.0,15501.404
2024-04-01,Chennai,310,299,2.066,0.041,101.339,1.581,37684.102,62000.0,24315.898
2024-04-01,Hyderabad,273,259,6.132,0.027,97.01,1.669,32884.539,54600.0,21715.461
2024-04-02,Mumbai,297,282,2.36,0.034,85.95,1.269,35333.803,59400.0,24066.197
2024-04-02,Delhi,373,343,3.692,0.033,91.633,0.591,42371.872,74600.0,32228.128
2024-04-02,Bangalore,206,184,2.895,0.011,91.495,2.361,24175.336,41200.0,17024.664
2024-04-02,Chennai,318,274,4.324,0.036,74.344,0.73,33988.231,63600.0,29611.769
2024-04-02,Hyderabad,340,296,2.877,0.017,108.336,1.763,37485.075,68000.0,30514.925
2024-04-03,Mumbai,221,193,3.386,0.037,101.904,1.812,25084.96,44200.0,19115.04
2024-04-03,Delhi,214,182,5.532,0.021,84.648,1.85,23611.438,42800.0,19188.562
2024-04-03,Bangalore,266,251,3.96,0.016,104.085,2.487,32404.464,53200.0,20795.536
2024-04-03,Chennai,200,172,4.129,0.036,76.633,0.715,21763.848,40000.0,18236.152
2024-04-03,Hyderabad,368,324,2.444,0.014,105.134,1.105,40483.909,73600.0,33116.091
2024-04-04,Mumbai,240,220,6.971,0.04,84.385,1.234,27860.759,48000.0,20139.241
2024-04-04,Delhi,328,283,2.192,0.047,102.035,1.313,35636.741,65600.0,29963.259
2024-04-04,Bangalore,213,206,6.974,0.038,94.672,2.342,26837.79,42600.0,15762.21
2024-04-04,Chennai,203,176,4.565,0.012,100.017,1.469,22854.429,40600.0,17745.571
2024-04-04,Hyderabad,210,182,6.393,0.043,86.902,2.124,23771.158,42000.0,18228.842
2024-04-05,Mumbai,238,210,5.061,0.011,90.563,0.786,26498.752,47600.0,21101.248
2024-04-05,Delhi,280,247,5.39,0.035,76.698,0.858,30836.14,56000.0,25163.86
2024-04-05,Bangalore,393,375,4.488,0.041,99.053,1.86,46920.753,78600.0,31679.247
2024-04-05,Chennai,251,241,2.499,0.015,106.571,0.946,30458.938,50200.0,19741.062
2024-04-05,Hyderabad,342,299,5.121,0.014,100.387,1.424,37595.899,68400.0,30804.101
2024-04-06,Mumbai,248,234,2.903,0.013,86.542,1.95,29920.169,49600.0,19679.831
2024-04-06,Delhi,319,310,4.869,0.014,94.346,1.896,39091.238,63800.0,24708.762
2024-04-06,Bangalore,205,176,5.37,0.045,85.846,1.512,22734.375,41000.0,18265.625
2024-04-06,Chennai,378,336,5.966,0.042,76.891,1.903,42040.545,75600.0,33559.455
2024-04-06,Hyderabad,391,343,2.294,0.035,105.38,1.666,43047.015,78200.0,35152.985
2024-04-07,Mumbai,392,373,5.008,0.045,75.359,1.102,46064.596,78400.0,32335.404
2024-04-07,Delhi,386,367,2.785,0.044,99.816,1.364,45719.923,77200.0,31480.077
2024-04-07,Bangalore,223,200,4.76,0.037,101.777,1.173,25604.138,44600.0,18995.862
2024-04-07,Chennai,256,219,4.464,0.042,76.805,1.794,27944.861,51200.0,23255.139
2024-04-07,Hyderabad,267,255,6.975,0.029,78.186,1.696,32230.06,53400.0,21169.94
2024-04-08,Mumbai,314,304,6.352,0.029,97.747,1.898,38406.439,62800.0,24393.561
2024-04-08,Delhi,379,353,2.944,0.03,95.583,1.941,44286.3,75800.0,31513.7
2024-04-08,Bangalore,319,273,2.739,0.02,98.606,1.143,34317.349,63800.0,29482.651
2024-04-08,Chennai,293,284,2.443,0.045,81.372,1.261,35524.411,58600.0,23075.589
2024-04-08,Hyderabad,349,301,4.293,0.043,102.14,1.694,37988.188,69800.0,31811.812
2024-04-09,Mumbai,363,343,5.394,0.016,94.398,2.387,43297.632,72600.0,29302.368
2024-04-09,Delhi,369,346,4.943,0.039,71.742,1.952,43213.654,73800.0,30586.346
2024-04-09,Bangalore,250,230,2.886,0.023,90.226,1.671,29337.682,50000.0,20662.318
2024-04-09,Chennai,364,347,3.363,0.028,76.023,2.304,43552.099,72800.0,29247.901
2024-04-09,Hyderabad,327,304,3.224,0.039,75.05,2.375,38417.828,65400.0,26982.172
2024-04-10,Mumbai,289,260,6.146,0.034,90.213,0.76,32482.353,57800.0,25317.647
2024-04-10,Delhi,295,276,5.324,0.032,109.332,1.521,34974.011,59000.0,24025.989
2024-04-10,Bangalore,261,230,4.97,0.022,95.531,0.863,28986.973,52200.0,23213.027
2024-04-10,Chennai,383,336,3.749,0.045,106.62,1.778,42275.098,76600.0,34324.902
2024-04-10,Hyderabad,345,319,6.672,0.03,95.76,1.182,39828.575,69000.0,29171.425
2024-04-11,Mumbai,213,195,3.891,0.012,71.274,1.582,24903.572,42600.0,17696.428
2024-04-11,Delhi,249,226,6.918,0.031,85.239,2.135,29039.693,49800.0,20760.307
2024-04-11,Bangalore,393,360,4.411,0.034,105.35,2.207,45356.801,78600.0,33243.199
2024-04-11,Chennai,204,177,2.427,0.025,88.75,1.213,22733.791,40800.0,18066.209
2024-04-11,Hyderabad,396,345,6.232,0.043,99.098,0.807,42794.696,79200.0,36405.304
2024-04-12,Mumbai,292,259,4.578,0.033,103.395,1.81,33019.19,58400.0,25380.81
2024-04-12,Delhi,204,191,2.887,0.039,83.394,1.437,24472.441,40800.0,16327.559
2024-04-12,Bangalore,296,287,2.022,0.019,76.444,1.763,36085.863,59200.0,23114.137
2024-04-12,Chennai,200,175,2.7,0.017,82.655,2.496,23074.511,40000.0,16925.489
2024-04-12,Hyderabad,262,245,4.229,0.011,71.37,0.819,30523.431,52400.0,21876.569
2024-04-13,Mumbai,318,307,3.777,0.016,89.703,1.913,38693.303,63600.0,24906.697
2024-04-13,Delhi,213,185,3.459,0.044,81.66,0.788,23410.778,42600.0,19189.222
2024-04-13,Bangalore,386,363,6.61,0.05,78.393,1.41,45049.086,77200.0,32150.914
2024-04-13,Chennai,394,335,2.608,0.03,89.719,1.996,42095.3,78800.0,36704.7
2024-04-13,Hyderabad,374,321,2.08,0.018,100.401,1.641,40344.498,74800.0,34455.502
2024-04-14,Mumbai,294,260,5.147,0.013,104.223,0.673,32578.483,58800.0,26221.517
2024-04-14,Delhi,304,265,3.367,0.016,101.556,0.783,33207.198,60800.0,27592.802
2024-04-14,Bangalore,238,210,2.85,0.016,89.213,1.671,26927.635,47600.0,20672.365
2024-04-14,Chennai,306,264,4.896,0.018,83.954,0.949,32993.84,61200.0,28206.16
2024-04-14,Hyderabad,390,365,5.618,0.017,83.877,2.457,45867.171,78000.0,32132.829
2024-04-15,Mumbai,246,239,6.107,0.05,106.296,0.76,30122.841,49200.0,19077.159
2024-04-15,Delhi,380,336,3.724,0.011,93.69,1.94,42226.841,76000.0,33773.159
2024-04-15,Bangalore,249,220,4.208,0.015,85.925,1.84,28179.475,49800.0,21620.525
2024-04-15,Chennai,238,212,2.569,0.04,109.784,0.552,26813.774,47600.0,20786.226
2024-04-15,Hyderabad,304,287,2.102,0.046,84.223,1.033,35798.692,60800.0,25001.308
2024-04-16,Mumbai,375,337,5.082,0.032,83.175,1.702,42122.817,75000.0,32877.183
2024-04-16,Delhi,389,330,2.339,0.038,100.8,1.102,41159.074,77800.0,36640.926
2024-04-16,Bangalore,333,296,4.392,0.047,101.634,0.798,36935.556,66600.0,29664.444
2024-04-16,Chennai,315,275,3.152,0.048,95.479,0.945,34427.413,63000.0,28572.587
2024-04-16,Hyderabad,281,250,6.981,0.017,86.959,0.514,31126.714,56200.0,25073.286
2024-04-17,Mumbai,259,228,5.822,0.031,73.066,1.698,28939.545,51800.0,22860.455
2024-04-17,Delhi,223,196,2.308,0.049,108.224,1.63,25417.04,44600.0,19182.96
2024-04-17,Bangalore,269,259,5.775,0.045,70.15,1.064,32313.377,53800.0,21486.623
2024-04-17,Chennai,374,328,5.827,0.042,105.678,2.34,41586.586,74800.0,33213.414
2024-04-17,Hyderabad,323,277,2.309,0.041,95.007,0.67,34525.134,64600.0,30074.866
2024-04-18,Mumbai,336,300,6.24,0.03,98.842,1.137,37556.882,67200.0,29643.118
2024-04-18,Delhi,297,255,2.143,0.027,86.055,1.153,32037.204,59400.0,27362.796
2024-04-18,Bangalore,235,219,3.133,0.037,73.316,1.061,27543.885,47000.0,19456.115
2024-04-18,Chennai,216,208,5.205,0.028,98.626,1.506,26699.26,43200.0,16500.74
2024-04-18,Hyderabad,389,358,5.64,0.013,81.396,1.594,44570.877,77800.0,33229.123
2024-04-19,Mumbai,245,240,6.987,0.032,83.468,0.998,30133.703,49000.0,18866.297
2024-04-19,Delhi,323,301,3.806,0.047,99.729,1.373,37803.633,64600.0,26796.367
2024-04-19,Bangalore,239,205,6.299,0.037,101.079,1.952,26586.653,47800.0,21213.347
2024-04-19,Chennai,307,281,2.417,0.042,97.269,1.71,35547.842,61400.0,25852.158
2024-04-19,Hyderabad,253,217,5.215,0.027,74.432,1.801,27684.675,50600.0,22915.325
2024-04-20,Mumbai,282,248,6.683,0.028,101.246,0.605,31074.8,56400.0,25325.2
2024-04-20,Delhi,382,361,6.473,0.039,70.176,2.065,45054.122,76400.0,31345.878
2024-04-20,Bangalore,257,226,6.906,0.034,98.568,2.244,29227.757,51400.0,22172.243
2024-04-20,Chennai,398,353,5.5,0.034,97.564,1.788,44229.432,79600.0,35370.568
2024-04-20,Hyderabad,245,230,5.111,0.034,108.031,2.098,29729.436,49000.0,19270.564
2024-04-21,Mumbai,389,359,3.097,0.012,109.148,2.381,45362.026,77800.0,32437.974
2024-04-21,Delhi,393,337,5.173,0.035,94.517,2.16,42465.106,78600.0,36134.894
2024-04-21,Bangalore,224,210,4.313,0.022,76.157,0.826,26374.811,44800.0,18425.189
2024-04-21,Chennai,382,345,6.318,0.015,103.309,1.224,43045.06,76400.0,33354.94
2024-04-21,Hyderabad,346,298,2.762,0.02,96.248,2.115,37780.069,69200.0,31419.931
2024-04-22,Mumbai,208,184,3.931,0.047,95.736,1.66,23867.36,41600.0,17732.64
2024-04-22,Delhi,208,187,3.303,0.049,95.831,1.849,24323.031,41600.0,17276.969
2024-04-22,Bangalore,274,240,3.369,0.028,76.991,1.27,30204.871,54800.0,24595.129
