Date,Region,Ad_Spend,Leads,Conversion_Rate,Discount_Percent,Revenue
25-02-2025,Bangalore,146637.46,163,0.1789,20.07,12484.67
25-02-2025,Pune,111800.6,157,0.1301,15.73,7670.32
26-02-2025,Mumbai,148737.48,142,0.1796,9.32,9699.26
26-02-2025,Delhi,167264.43,142,0.123,7.2,22.78
26-02-2025,Bangalore,118734.68,146,0.1322,20.17,5407.01
26-02-2025,Pune,199561.91,155,0.1702,8.94,5525.25
27-02-2025,Mumbai,130117.56,157,0.1638,22.89,10415.51
27-02-2025,Delhi,106167.46,147,0.1444,24.74,8142.11
27-02-2025,Bangalore,105592.64,157,0.1232,17.89,6989.26
27-02-2025,Pune,105450.93,150,0.1296,22.83,6608.2
28-02-2025,Mumbai,101001.04,151,0.1302,9.76,8591.86
28-02-2025,Delhi,131881.73,162,0.1505,15.48,9638.87
28-02-2025,Bangalore,111014.23,153,0.1213,21.25,5335.25
28-02-2025,Pune,178803.51,158,0.1254,10.88,843.19
01-03-2025,Mumbai,109251.66,163,0.1586,20.87,12834.27
01-03-2025,Delhi,193748.12,150,0.1583,8.68,3504.88
01-03-2025,Bangalore,192062.81,151,0.1326,7.38,72.24
01-03-2025,Pune,170328.01,162,0.1736,15.91,9505.7
02-03-2025,Mumbai,126266.97,159,0.1769,10.91,14404.6
02-03-2025,Delhi,133721.25,157,0.1673,18.95,11004.35
02-03-2025,Bangalore,188875.25,160,0.1441,12.66,2895.44
02-03-2025,Pune,177284.01,156,0.1361,15.88,1911.17
03-03-2025,Mumbai,156574.2,164,0.1668,12.87,10416.36
03-03-2025,Delhi,140641.85,146,0.142,8.01,5867.27
03-03-2025,Bangalore,162820.66,157,0.1774,7.34,10828.77
03-03-2025,Pune,135493.12,164,0.1547,23.32,9492.21
04-03-2025,Mumbai,155409.93,154,0.1427,22.02,4236.25
04-03-2025,Delhi,164421.3,150,0.1452,13.42,3990.89
04-03-2025,Bangalore,166583.08,146,0.1257,16.34,58.73
04-03-2025,Pune,174050.95,155,0.1449,9.21,4134.37
05-03-2025,Mumbai,118752.72,164,0.1632,7.64,14126.97
05-03-2025,Delhi,146380.98,162,0.1372,12.23,6370.42
05-03-2025,Bangalore,111560.56,143,0.153,17.77,8944.68
05-03-2025,Pune,166349.03,154,0.1794,22.77,8722.25
06-03-2025,Mumbai,147299.06,161,0.1294,24.52,3650.93
06-03-2025,Delhi,184253.82,141,0.1231,22.41,-3315.92
06-03-2025,Bangalore,134094.78,151,0.1583,12.65,9227.82
06-03-2025,Pune,192837.26,141,0.1472,21.88,-720.95
07-03-2025,Mumbai,196161.28,147,0.1353,12.93,-1013.83
07-03-2025,Delhi,184368.05,151,0.1525,21.27,2459.17
07-03-2025,Bangalore,150888.53,140,0.1628,9.94,6711.18
07-03-2025,Pune,156881.27,144,0.1261,16.17,860.06
08-03-2025,Mumbai,108514.36,148,0.1286,13.4,6836.57
08-03-2025,Delhi,195170.24,160,0.1796,19.27,7285.34
08-03-2025,Bangalore,129379.45,162,0.1621,13.06,12020.74
08-03-2025,Pune,101771.39,155,0.1466,15.22,11017.54
09-03-2025,Mumbai,177790.94,145,0.1539,15.57,2984.22
09-03-2025,Delhi,101351.36,141,0.1516,21.37,9097.65
09-03-2025,Bangalore,136176.83,154,0.149,19.84,7349.09
09-03-2025,Pune,131645.46,140,0.176,19.75,9501.41
10-03-2025,Mumbai,157718.67,160,0.1251,19.02,2336.58
10-03-2025,Delhi,170775.32,152,0.1527,12.83,4856.8
10-03-2025,Bangalore,108147.39,149,0.1601,11.99,11843.89
10-03-2025,Pune,168259.93,149,0.1232,6.71,853.86
11-03-2025,Mumbai,171718.14,161,0.136,14.01,3329.03
11-03-2025,Delhi,109439.75,163,0.1301,9.61,9300.5
11-03-2025,Bangalore,146071.22,151,0.1348,18.26,3928.94
11-03-2025,Pune,165097.17,150,0.1683,21.68,6574.19
12-03-2025,Mumbai,186820.31,150,0.1619,11.1,4489.07
12-03-2025,Delhi,199933.63,146,0.1511,6.71,1394.81
12-03-2025,Bangalore,156923.02,149,0.1468,14.5,4731.69
12-03-2025,Pune,195502.29,141,0.1767,18.8,3484.76
13-03-2025,Mumbai,106489.93,163,0.1744,16.29,16142.84
13-03-2025,Delhi,162942.37,157,0.1549,12.78,6751.7
13-03-2025,Bangalore,116427.04,154,0.1236,23.4,5052.42
13-03-2025,Pune,161545.14,162,0.1761,23.33,10045.58
14-03-2025,Mumbai,120934.84,152,0.1631,17.05,10990.84
14-03-2025,Delhi,194776.96,150,0.1264,9.3,-1451.46
14-03-2025,Bangalore,169017.11,158,0.1348,14.73,2923.32
14-03-2025,Pune,162850.39,142,0.1795,11.06,8099.76
15-03-2025,Mumbai,183319.17,161,0.1253,13.86,453.57
15-03-2025,Delhi,175016.08,153,0.1284,14.42,706.64
15-03-2025,Bangalore,156143.84,155,0.1466,23.46,4765.9
15-03-2025,Pune,144037.42,157,0.1724,7.14,11949.77
16-03-2025,Mumbai,188859.93,163,0.1214,13.86,-481.36
16-03-2025,Delhi,129924.84,143,0.1229,12.69,3308.24
16-03-2025,Bangalore,185657.2,156,0.1275,11.91,139.13
16-03-2025,Pune,188592.21,164,0.1641,21.15,5940.71
17-03-2025,Mumbai,126941.79,151,0.1479,7.11,8930.58
17-03-2025,Delhi,126227.43,161,0.1262,19.87,5704.07
17-03-2025,Bangalore,138724.6,164,0.1361,17.23,6724.96
17-03-2025,Pune,172144.92,150,0.1351,15.33,1522.26
18-03-2025,Mumbai,107553.33,145,0.1537,16.5,9885.19
18-03-2025,Delhi,111474.2,155,0.1625,19.56,12080.49
18-03-2025,Bangalore,125240.17,159,0.1219,17.31,5134.88
18-03-2025,Pune,153919.38,150,0.1573,14.19,6790.57
19-03-2025,Mumbai,128816.45,151,0.1705,24.94,10364.67
19-03-2025,Delhi,143034.32,162,0.1744,9.63,12985.88
19-03-2025,Bangalore,161542.89,142,0.1338,19.02,946.79
19-03-2025,Pune,198189.71,151,0.173,24.02,3901.18
20-03-2025,Mumbai,148675.1,157,0.1711,12.78,10720.48
20-03-2025,Delhi,126139.73,156,0.166,18.5,11428.97
20-03-2025,Bangalore,182389.64,145,0.1678,16.39,4450.75
20-03-2025,Pune,164995.21,143,0.151,8.22,4275.05
21-03-2025,Mumbai,152817.77,160,0.1637,17.97,9106.07
21-03-2025,Delhi,135978.94,158,0.1782,8.14,13748.33
21-03-2025,Bangalore,126850.49,159,0.143,14.06,8648.27
21-03-2025,Pune,171469.61,151,0.1239,19.41,-372.2
22-03-2025,Mumbai,123820.94,156,0.178,8.48,14531.66
22-03-2025,Delhi,137183.68,164,0.1287,15.96,5794.45
22-03-2025,Bangalore,196295.8,146,0.1248,15.01,-2909.69
22-03-2025,Pune,100996.92,151,0.1595,11.45,12840.55
23-03-2025,Mumbai,155961.69,152,0.1713,18.98,8538.98
23-03-2025,Delhi,105233.29,155,0.1724,6.58,15548.02
23-03-2025,Bangalore,109087.65,152,0.1648,9.98,13148.13
23-03-2025,Pune,153708.35,141,0.1335,10.02,2455.87
24-03-2025,Mumbai,179253.98,155,0.1606,23.25,4638.14
24-03-2025,Delhi,172977.05,158,0.1248,12.83,1137.89
24-03-2025,Bangalore,185836.94,148,0.1741,23.6,4823.02
24-03-2025,Pune,100909.82,146,0.1755,22.49,13285.41
25-03-2025,Mumbai,149968.32,150,0.1476,17.53,5389.4
25-03-2025,Delhi,118849.99,156,0.1535,12.39,10827.66
25-03-2025,Bangalore,151902.17,148,0.1252,16.62,1672.13
25-03-2025,Pune,150278.34,157,0.1646,20.26,8791.38
26-03-2025,Mumbai,131728.9,144,0.1551,6.16,8551.02
26-03-2025,Delhi,176100.6,153,0.1371,16.53,1715.64
26-03-2025,Bangalore,100160.12,143,0.1773,10.56,14283.1
26-03-2025,Pune,132352.46,164,0.1442,18.85,8528.56
27-03-2025,Mumbai,118993.28,145,0.1618,16.64,9900.47
27-03-2025,Delhi,138646.26,164,0.1649,16.45,11526.35
27-03-2025,Bangalore,145235.3,163,0.1729,7.48,12907.2
27-03-2025,Pune,170680.36,155,0.1236,13.15,775.2
28-03-2025,Mumbai,192558.3,142,0.1729,23.9,2906.71
28-03-2025,Delhi,173956.32,149,0.1601,13.8,5087.03
28-03-2025,Bangalore,147070.1,140,0.1372,10.75,3428.89
28-03-2025,Pune,135624.99,153,0.1381,13.3,6237.12
29-03-2025,Mumbai,185439.95,142,0.1363,8.23,-7.12
29-03-2025,Delhi,125199.82,150,0.1549,16.14,9100.7
29-03-2025,Bangalore,159639.36,159,0.1327,15.88,3552.94
29-03-2025,Pune,147472.11,149,0.1277,16.2,2666.6
30-03-2025,Mumbai,193657.02,150,0.1317,7.65,-372.29
30-03-2025,Delhi,160544.45,144,0.1222,7.94,746.03
30-03-2025,Bangalore,172849.39,163,0.1554,14.03,6643.8
30-03-2025,Pune,120087.72,163,0.1268,13.72,7286.53
31-03-2025,Mumbai,148507.29,149,0.166,24.48,7439.67
31-03-2025,Delhi,128584.14,145,0.1616,16.56,8913.47
31-03-2025,Bangalore,169952.79,150,0.1691,16.44,6721.1
31-03-2025,Pune,192979.17,148,0.1584,12.42,2897.53
01-04-2025,Mumbai,190686.66,162,0.1354,13.73,1484.97
01-04-2025,Delhi,167768.15,154,0.1676,15.4,7501.25
01-04-2025,Bangalore,189474.76,150,0.1446,23.07,440.58
01-04-2025,Pune,189625.67,154,0.1735,14.19,6342.92
02-04-2025,Mumbai,119800.3,157,0.1392,9.39,8941.38
02-04-2025,Delhi,123936.98,141,0.1513,8.85,8050.85
02-04-2025,Bangalore,106557.91,144,0.1378,16.87,7495.84
02-04-2025,Pune,144185.37,141,0.1433,21.12,3672.1
03-04-2025,Mumbai,130575.61,143,0.1399,20.14,4936.56
03-04-2025,Delhi,115198.02,140,0.1588,22.59,8450.37
03-04-2025,Bangalore,104164.4,162,0.1715,18.04,15566.37
03-04-2025,Pune,125320.12,141,0.1517,18.45,7005.98
04-04-2025,Mumbai,123318.76,158,0.1211,15.82,5213.09
04-04-2025,Delhi,152957.27,161,0.1424,12.68,6355.89
04-04-2025,Bangalore,154348.44,159,0.1679,21.26,9141.35
04-04-2025,Pune,141526.14,149,0.1682,16.68,9240.54
05-04-2025,Mumbai,174088.32,158,0.1415,17.59,3194.16
05-04-2025,Delhi,138248.45,156,0.1543,20.16,8225.45
05-04-2025,Bangalore,137895.59,148,0.1444,22.17,5361.93
05-04-2025,Pune,179848.42,159,0.1527,18.57,4438.47
06-04-2025,Mumbai,190327.36,143,0.1499,14.33,968.34
06-04-2025,Delhi,121827.32,149,0.1714,13.89,11970.4
06-04-2025,Bangalore,108933.99,154,0.1338,11.53,8565.32
06-04-2025,Pune,177226.76,144,0.1733,20.17,5220.14
07-04-2025,Mumbai,103515.7,161,0.1402,7.7,11456.89
07-04-2025,Delhi,196154.37,154,0.1476,10.25,2086.72
07-04-2025,Bangalore,193345.51,163,0.1293,18.62,-121.02
07-04-2025,Pune,170879.93,152,0.1202,10.52,134.5
08-04-2025,Mumbai,193844.76,140,0.1659,21.01,1734.29
08-04-2025,Delhi,163929.55,146,0.1486,24.9,2816.86
08-04-2025,Bangalore,167917.17,154,0.1796,13.75,9487.05
08-04-2025,Pune,128740.25,161,0.1511,17.16,9736.97
09-04-2025,Mumbai,117421.07,151,0.147,21.9,8261.08
09-04-2025,Delhi,157231.52,148,0.1372,11.33,3451.18
09-04-2025,Bangalore,115974.95,145,0.1239,24.48,3915.87
09-04-2025,Pune,154403,153,0.1512,17.6,5933.97
10-04-2025,Mumbai,126429.98,143,0.1268,22.53,3232.13
10-04-2025,Delhi,163610.56,161,0.1562,21.33,6654.95
10-04-2025,Bangalore,115691.73,144,0.1472,24.8,7148.71
10-04-2025,Pune,105474.5,157,0.1456,16.49,10657.21
11-04-2025,Mumbai,159888.31,159,0.1725,23.84,9052.69
11-04-2025,Delhi,180509.34,155,0.1539,13.8,4417.35
11-04-2025,Bangalore,133295.66,159,0.1439,12.02,8349.79
11-04-2025,Pune,146738.73,156,0.1353,24.97,3933.19
12-04-2025,Mumbai,118792.6,156,0.1516,7.08,11063.26
12-04-2025,Delhi,111054.32,149,0.1419,16.17,8422.42
12-04-2025,Bangalore,178839.95,156,0.1644,14.1,6347.48
12-04-2025,Pune,133370.42,157,0.1664,6.99,12095.05
13-04-2025,Mumbai,101282.16,159,0.1685,15.66,15089.18
13-04-2025,Delhi,105471.42,143,0.176,22.33,12380.69
13-04-2025,Bangalore,170978.51,162,0.168,23.71,7748.59
13-04-2025,Pune,177022.88,161,0.1329,21.41,1556.11
14-04-2025,Mumbai,119724.27,149,0.1275,24.28,4591.84
14-04-2025,Delhi,128992.48,157,0.1253,15.72,5207.33
14-04-2025,Bangalore,191852.15,153,0.1418,13.42,1168.54
14-04-2025,Pune,110609.18,150,0.1296,24.39,5934.39
15-04-2025,Mumbai,191474.93,164,0.1632,20.16,5593.47
15-04-2025,Delhi,151445.24,153,0.1316,13.91,3602
15-04-2025,Bangalore,144885.14,145,0.1243,10.31,2504.74
15-04-2025,Pune,193149.04,156,0.1614,17.45,4117.21
16-04-2025,Mumbai,110724.68,150,0.1641,24.85,11061.9
16-04-2025,Delhi,162914.68,146,0.1243,23.27,-468.68
16-04-2025,Bangalore,195776.67,149,0.1519,11.76,1885.24
16-04-2025,Pune,139283.91,141,0.1384,8.89,4694.39
17-04-2025,Mumbai,126397.55,148,0.125,17.78,4078.52
17-04-2025,Delhi,134022.3,147,0.1371,15.09,5241.97
17-04-2025,Bangalore,118063.67,161,0.1661,11.05,13835.28
17-04-2025,Pune,176723.34,148,0.1245,16.18,-863
18-04-2025,Mumbai,185445.51,154,0.1759,9.93,7551.59
18-04-2025,Delhi,135821.9,155,0.149,18.53,7655.58
18-04-2025,Bangalore,151068.3,157,0.1701,20.36,9561.74
18-04-2025,Pune,148340.22,147,0.1202,12.08,1630.11
19-04-2025,Mumbai,142177.42,158,0.1715,17.95,11089.22
19-04-2025,Delhi,176284.79,151,0.1231,10.39,-73.07
19-04-2025,Bangalore,180191.4,158,0.1426,23.16,2200.18
19-04-2025,Pune,106969.07,150,0.1756,18.32,13814.07
20-04-2025,Mumbai,137959.94,159,0.1428,23.31,6572.57
20-04-2025,Delhi,161534.78,154,0.1687,22.45,7585.62
20-04-2025,Bangalore,117216.87,159,0.154,17.7,10987.34
20-04-2025,Pune,103955.75,148,0.1429,11.35,9623.29
21-04-2025,Mumbai,172198.31,145,0.1592,15.72,4298.62
21-04-2025,Delhi,115892.48,163,0.1769,15.03,15735.69
21-04-2025,Bangalore,131725.92,160,0.143,20.39,7662.95
21-04-2025,Pune,130564.85,148,0.172,18.79,10525.11
22-04-2025,Mumbai,104696.44,140,0.1658,8.59,11882.68
22-04-2025,Delhi,122867.08,154,0.1212,20.3,4349.04
22-04-2025,Bangalore,147377.33,147,0.1256,14.89,2234
22-04-2025,Pune,188754.19,153,0.1524,18.87,2561.94
23-04-2025,Mumbai,170262.96,150,0.1505,12.06,4348
23-04-2025,Delhi,196896.79,151,0.1585,11.66,3081.35
23-04-2025,Bangalore,112646.42,153,0.1742,22.16,13167.51
23-04-2025,Pune,141432.7,154,0.1319,17.43,4431.64
24-04-2025,Mumbai,106068.31,163,0.171,11.56,16108.85
24-04-2025,Delhi,116747.05,164,0.1412,8.52,10632.78
24-04-2025,Bangalore,167228.27,161,0.1522,23.76,5404.64
24-04-2025,Pune,183495.68,141,0.1484,22.67,301.35
25-04-2025,Mumbai,104028.13,147,0.1294,6.59,7966.17
25-04-2025,Delhi,194690.29,154,0.1409,19.18,315.16
25-04-2025,Bangalore,115963.28,143,0.1548,18.67,8670.45
25-04-2025,Pune,191157.69,156,0.1693,10.49,6238.24
26-04-2025,Mumbai,166135.01,150,0.1699,20.57,6810.85
26-04-2025,Delhi,135064.27,154,0.152,6,9303.16
26-04-2025,Bangalore,124124.43,159,0.1349,6.29,8410.95
26-04-2025,Pune,116676.43,141,0.1625,6.4,10611.56
27-04-2025,Mumbai,103642.54,152,0.1247,12.77,7314.83
27-04-2025,Delhi,174765.18,145,0.1644,11.88,5173.14
27-04-2025,Bangalore,185875.2,152,0.1562,15.37,3621.81
27-04-2025,Pune,104006.91,153,0.157,6.06,13016.78
28-04-2025,Mumbai,100941.99,148,0.1371,17.13,8477.3
28-04-2025,Delhi,158676.79,151,0.1718,23.42,7732.77
28-04-2025,Bangalore,199680.77,155,0.1523,18.61,1771.57
28-04-2025,Pune,178397.19,164,0.1503,6.34,6182.91
29-04-2025,Mumbai,193277.13,164,0.1613,20.92,5032.85
29-04-2025,Delhi,179528.78,156,0.1492,22.69,3057.53
29-04-2025,Bangalore,152725.51,142,0.1481,11.18,4634.36
29-04-2025,Pune,146355.14,155,0.1682,10.69,10359.95
30-04-2025,Mumbai,189961.25,164,0.1766,15.88,8377.61
30-04-2025,Delhi,167709.38,153,0.158,14.55,5952.22
30-04-2025,Bangalore,133781.7,147,0.1499,8.94,7756.16
30-04-2025,Pune,118292.29,156,0.1208,6.37,6379.34
01-05-2025,Mumbai,197296.16,160,0.1502,9.47,3358.84
01-05-2025,Delhi,157397.52,140,0.1534,20.03,3733.84
01-05-2025,Bangalore,133560.92,159,0.146,15.2,8332.55
01-05-2025,Pune,164810.21,163,0.1554,15.96,7254.53
02-05-2025,Mumbai,128300.06,149,0.1251,7.73,5044.22
02-05-2025,Delhi,192322.37,140,0.1276,12.78,-2642.35
02-05-2025,Bangalore,159248.3,157,0.1593,11.23,7954.7
02-05-2025,Pune,196774,151,0.1321,24.22,-2154.87
03-05-2025,Mumbai,161340.18,159,0.1388,15.23,4406.05
03-05-2025,Delhi,166410.07,149,0.1729,13.9,7729.24
03-05-2025,Bangalore,172033.34,162,0.1263,19.08,1350.25
03-05-2025,Pune,115845.24,144,0.1745,21.28,11413.01
04-05-2025,Mumbai,106582.98,149,0.1621,8.15,12673.53
04-05-2025,Delhi,177288.06,147,0.152,22.71,2350.41
04-05-2025,Bangalore,141002.38,140,0.1242,11.28,2163.16
04-05-2025,Pune,132450.66,150,0.1651,23.32,9193.93
05-05-2025,Mumbai,155412.62,146,0.1658,6.1,8061.41
05-05-2025,Delhi,191775.86,152,0.1576,18.71,2902.7
05-05-2025,Bangalore,112628.35,142,0.1594,14.96,9871.85
05-05-2025,Pune,157162.77,141,0.176,19.68,7134
06-05-2025,Mumbai,175381.37,145,0.1503,7.47,3514.5
06-05-2025,Delhi,130619.59,158,0.1262,24.28,4455.08
06-05-2025,Bangalore,189022.07,154,0.1694,15.85,5595.28
06-05-2025,Pune,146180.65,159,0.1373,20,5206.35
07-05-2025,Mumbai,107010.15,157,0.1578,19.29,12137.54
07-05-2025,Delhi,171112.18,160,0.1716,14.71,8871.68
07-05-2025,Bangalore,126241.61,163,0.1743,21.54,13632.45
07-05-2025,Pune,134626.6,160,0.165,7.84,12150.75
08-05-2025,Mumbai,147605.67,153,0.1662,10,9672.05
08-05-2025,Delhi,150144.15,156,0.1789,8.56,12035.91
08-05-2025,Bangalore,131480.51,143,0.1337,23.52,3616.83
08-05-2025,Pune,159256.82,164,0.1287,10.84,4096.4
09-05-2025,Mumbai,191452.62,164,0.1654,20.39,5948.46
09-05-2025,Delhi,180977.04,142,0.1525,8.49,2709.04
09-05-2025,Bangalore,176615.71,147,0.1359,19.95,321.33
09-05-2025,Pune,163593.96,146,0.1511,8.14,4887.83
10-05-2025,Mumbai,193398.74,144,0.1352,13.73,-1248.59
10-05-2025,Delhi,138316.45,146,0.1474,9.24,6761.23
10-05-2025,Bangalore,126720.99,147,0.1713,20.85,10417.35
10-05-2025,Pune,110351.29,144,0.1629,23.82,10038.26
11-05-2025,Mumbai,191225.46,164,0.1784,14.34,8702.15
11-05-2025,Delhi,154075.75,161,0.1353,22.31,4146.39
11-05-2025,Bangalore,154639.05,156,0.1768,14.04,10719.64
11-05-2025,Pune,100931.03,146,0.1228,16.33,6197.09
12-05-2025,Mumbai,133855.4,164,0.1568,22.51,10077.33
12-05-2025,Delhi,166190.16,154,0.1781,20.81,8725.19
12-05-2025,Bangalore,102244.92,143,0.1519,11.41,10358.92
12-05-2025,Pune,104706.12,146,0.1718,9.1,13697.74
13-05-2025,Mumbai,181241.37,164,0.1749,11.04,9448.93
13-05-2025,Delhi,190395.31,149,0.1437,10.83,1288.62
13-05-2025,Bangalore,198213.52,155,0.1755,20.93,5288.16
13-05-2025,Pune,132577.95,140,0.1602,6.01,8569.05
14-05-2025,Mumbai,180589.12,161,0.1248,6.92,1338.28
14-05-2025,Delhi,144795.37,154,0.1737,8.4,11436.52
14-05-2025,Bangalore,112328.39,146,0.1218,7.36,5811.36
14-05-2025,Pune,165986.99,160,0.1257,20.41,1468.11
15-05-2025,Mumbai,160601.38,145,0.123,7.99,980.16
15-05-2025,Delhi,188100.41,144,0.1325,15.58,-1292.18
15-05-2025,Bangalore,154488.17,147,0.177,16.54,8914.51
15-05-2025,Pune,134102.02,163,0.1247,8.02,6110.93
16-05-2025,Mumbai,149278.13,149,0.1787,9.01,10796.69
16-05-2025,Delhi,148746.78,157,0.1584,8.45,9143.17
16-05-2025,Bangalore,143031.64,143,0.1424,18.73,4188.87
16-05-2025,Pune,107198.08,157,0.17,11.65,14801.61
17-05-2025,Mumbai,178929.07,157,0.1291,14.4,934.31
17-05-2025,Delhi,177069.2,150,0.1418,7.26,2830.16
17-05-2025,Bangalore,198934.95,161,0.1564,8.28,4460.6
17-05-2025,Pune,132073.31,148,0.1348,16.11,5126.18
18-05-2025,Mumbai,148235.62,154,0.1241,9.68,3316.65
18-05-2025,Delhi,121456.48,151,0.1544,10.09,10161.22
18-05-2025,Bangalore,186162.5,152,0.1234,7.53,-616.63
18-05-2025,Pune,199277.1,155,0.123,11.1,-1974.9
19-05-2025,Mumbai,165423.58,150,0.1766,13.53,8601.09
19-05-2025,Delhi,169386.33,156,0.1508,11.09,5470.31
19-05-2025,Bangalore,145495.08,161,0.1605,20.77,9219.2
19-05-2025,Pune,155668.21,153,0.1225,15.43,1637.62
20-05-2025,Mumbai,154446.13,164,0.1656,24.71,9246.99
20-05-2025,Delhi,194577.47,161,0.1624,10.45,5637.14
20-05-2025,Bangalore,126963.44,151,0.1524,22.14,8107.35
20-05-2025,Pune,148013.49,145,0.1292,22.26,1714.01
21-05-2025,Mumbai,151466.95,155,0.1741,18.81,9950.79
21-05-2025,Delhi,163326.89,150,0.1454,11.67,4303.32
21-05-2025,Bangalore,126302.58,163,0.1516,13.65,10721.55
21-05-2025,Pune,158881.03,148,0.161,15.53,6391.23
22-05-2025,Mumbai,177794.45,162,0.1548,17.76,5519.91
22-05-2025,Delhi,128288.59,153,0.1786,11.44,13345.74
22-05-2025,Bangalore,142380.82,155,0.1686,16.19,10277.83
22-05-2025,Pune,127821.72,150,0.1688,8.44,11687.04
23-05-2025,Mumbai,101838.1,150,0.135,7.25,9340.66
23-05-2025,Delhi,169061.53,162,0.1481,15.58,5534.51
23-05-2025,Bangalore,158507.78,143,0.1497,12.32,4330.05
23-05-2025,Pune,107118.02,146,0.1455,14.49,9075.35
24-05-2025,Mumbai,125414.73,160,0.1383,19.07,7677.94
24-05-2025,Delhi,186395.48,142,0.1309,7.63,-813.77
24-05-2025,Bangalore,171411.91,147,0.1466,9.57,3456.39
24-05-2025,Pune,165313.67,159,0.1482,12.99,5725.94
25-05-2025,Mumbai,110062,142,0.1233,22.87,4216.38
25-05-2025,Delhi,170299.17,140,0.1476,9.68,2667.4
25-05-2025,Bangalore,121037.21,151,0.1706,15.89,12064.54
25-05-2025,Pune,186081.09,164,0.1368,8.42,2981.09
26-05-2025,Mumbai,163926.29,143,0.147,20.32,2602.57
26-05-2025,Delhi,195563.95,155,0.1625,16.59,3968.41
26-05-2025,Bangalore,125602.12,160,0.17,9.71,13671.39
26-05-2025,Pune,189261.13,142,0.1606,15.45,2336.97
27-05-2025,Mumbai,109399.09,162,0.1565,13.69,13038.6
27-05-2025,Delhi,122520.71,158,0.1798,22.07,13946.28
27-05-2025,Bangalore,161095.95,153,0.1741,16.59,8866.57
27-05-2025,Pune,186847.62,151,0.159,17.67,3564.46
28-05-2025,Mumbai,133414.3,144,0.1223,22.55,2015.52
28-05-2025,Delhi,151274.99,153,0.1619,22.22,7425.45
28-05-2025,Bangalore,114016.54,148,0.1723,14.49,12648.92
28-05-2025,Pune,134296.65,141,0.1635,7.54,8873.87
29-05-2025,Mumbai,171645.3,152,0.1607,14,5865.15
29-05-2025,Delhi,196141.76,142,0.173,23.73,2582.15
29-05-2025,Bangalore,185874.24,152,0.1402,16.82,1042.61
29-05-2025,Pune,186111.35,163,0.1562,15.57,5295.06
30-05-2025,Mumbai,186708,147,0.1443,15.62,978
30-05-2025,Delhi,197151.64,164,0.1278,16.58,-416.05
30-05-2025,Bangalore,194637.87,143,0.1352,22.79,-2406.86
30-05-2025,Pune,156147.79,147,0.1702,24.91,6915.51
31-05-2025,Mumbai,102256.86,162,0.1493,12.42,12719.02
31-05-2025,Delhi,154926.85,140,0.1672,7.07,7210.79
31-05-2025,Bangalore,136938.26,148,0.1595,24.22,7485.02
31-05-2025,Pune,193109.03,142,0.1634,11.21,2771.74
01-06-2025,Mumbai,184596.53,141,0.1356,7.61,-105.55
01-06-2025,Delhi,111927.17,154,0.1289,14.67,7193.95
01-06-2025,Bangalore,149235.76,160,0.1673,12.67,10584.36
01-06-2025,Pune,140465.37,148,0.1375,22.62,4047.8
02-06-2025,Mumbai,177178.29,159,0.1794,9.17,9882.32
02-06-2025,Delhi,104668.48,164,0.1352,21.76,9522.27
02-06-2025,Bangalore,170393.67,158,0.1544,15.51,5798.56
02-06-2025,Pune,185558.89,156,0.1578,14.54,4612.18
03-06-2025,Mumbai,118863.22,152,0.134,16.9,6789.15
03-06-2025,Delhi,182153.56,153,0.1598,8.15,5422.82
03-06-2025,Bangalore,172061.63,162,0.1436,12.5,4799.95
03-06-2025,Pune,183223.91,164,0.1692,6.72,8761.1
04-06-2025,Mumbai,136716.96,159,0.1573,19.43,9402.44
04-06-2025,Delhi,129803.93,143,0.1548,19.57,7205.51
04-06-2025,Bangalore,191664.31,159,0.1641,13.05,5613.42
04-06-2025,Pune,172010.17,148,0.1272,16.16,10.34
05-06-2025,Mumbai,167512.99,147,0.1333,21.67,680.68
05-06-2025,Delhi,160835,151,0.1315,21.96,1580.17
05-06-2025,Bangalore,172491.27,157,0.1799,22.85,8702.91
05-06-2025,Pune,181043.66,147,0.1207,24.95,-2855.57
06-06-2025,Mumbai,128107.39,147,0.1306,20.94,4287.53
06-06-2025,Delhi,131254.37,154,0.1392,18.73,6439.55
06-06-2025,Bangalore,118790.36,155,0.1729,21.31,12782.24
06-06-2025,Pune,160251.14,160,0.1307,23.14,2578.12
07-06-2025,Mumbai,139718.69,155,0.1469,12.09,7589.31
07-06-2025,Delhi,174441.93,164,0.1314,18.85,2215.25
07-06-2025,Bangalore,109226.9,142,0.1614,15.76,10425.89
07-06-2025,Pune,165060.65,151,0.1287,13.72,1561.17
08-06-2025,Mumbai,111267.35,143,0.1225,16.02,4782.72
08-06-2025,Delhi,188636.86,144,0.16,6.83,3498.92
08-06-2025,Bangalore,132662.19,152,0.1277,16.58,4489.64
08-06-2025,Pune,189397.27,152,0.14,14.33,901.64
09-06-2025,Mumbai,126269.33,161,0.1613,15.78,11772.51
09-06-2025,Delhi,120015.42,148,0.1611,20.8,9765.06
09-06-2025,Bangalore,102005.27,161,0.1542,21.43,12476.1
09-06-2025,Pune,180793.8,151,0.163,18.72,4658.7
10-06-2025,Mumbai,147699.19,146,0.1636,21.99,6912.03
10-06-2025,Delhi,129901.27,148,0.1603,6.6,10070.57
10-06-2025,Bangalore,172649.67,149,0.1723,12.5,7151.05
10-06-2025,Pune,176977.23,152,0.1393,24.51,1030.11
